column
7 7 PUSHIN P , Gunna & Future featuring Young Thug (YSL/ 300) 2 (7)
8 9 abcdefu , GAYLE (Atlantic) 9 (8)
9 10 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 20 (7)
10 14 SURFACE PRESSURE , Jessica Darrow (Walt Disney) 4 (10)"
"11 8 NEED TO KNOW , Doja Cat (Kemosabe/ RCA) 32 (8)
12 13 BAD HABITS , Ed Sheeran (Asylum) 30 (2)
13 12 INDUSTRY BABY , Lil Nas X & Jack Harlow (Columbia) 26 (1) 1 WEEK AT #1
14 17 GHOST , Justin Bieber (Def Jam) 17 (14)
15 15 SMOKIN OUT THE WINDOW , Silk Sonic (Bruno Mars & Anderson.Paak) (Aftermath/ Atlantic) 11 (5)
16 18 LEVITATING , Dua Lipa (Warner) 63 (2)
17 25 HRS AND HRS , Muni Long (Supergiant) 4 (17)
18 26 OH MY GOD , Adele (Columbia) 9 (5)
19 24 THAT’S WHAT I WANT , Lil Nas X (Columbia) 18 (10)
20 21 SAVE YOUR TEARS , the Weeknd & Ariana Grande (XO/ Republic) 55 (1) 2 WEEKS AT #1"
"21 20 good 4 u , Olivia Rodrigo (Interscope/ Geffen) 36 (1) 1 WEEK AT #1
22 30 ONE RIGHT NOW , Post Malone & the Weeknd (Republic) 11 (6)
23 11 SACRIFICE , the Weeknd (XO/ Republic) 2 (11)
24 D P POWER , Gunna featuring Drake (YSL/ 300) 1 (24)
25 38 BUY DIRT , Jordan Davis featuring Luke Bryan (RCA Nashville) 24 (25)
26 33 BETTER DAYS , NEIKED X Mae Muller X Polo G (Neiked Collective) 14 (23)
27 41 LOVE NWANTITI (AH AH AH) , CKay (Chocolate City/ Warner ) 18 (27)
28 34 I HATE U , SZA (Top Dawg/ RCA) 7 (7)
29 35 KISS ME MORE , Doja Cat featuring SZA (Kemosabe/ RCA) 40 (3)
30 19 FINGERS CROSSED , Lauren Spencer-Smith (Supergiant) 3 (19)"
"31 77 WHAT ELSE CAN I DO? , Diane Guerrero & Stephanie Beatriz (Walt Disney) 3 (31)
32 27 FANCY LIKE , Walker Hayes (Monument) 31 (3)
33 43 YOU SHOULD PROBABLY LEAVE , Chris Stapleton (Mercury Nashville) 29 (32)
34 36 ESSENCE , Wizkid featuring Justin Bieber & Tems (Starboy/ RCA) 28 (9)
35 40 YOU RIGHT , Doja Cat & the Weeknd (Kemosabe/ RCA) 29 (11)
36 44 KNIFE TALK , Drake featuring 21 Savage & Project Pat (OVO/ Republic) 20 (4)
37 37 HAPPIER THAN EVER , Billie Eilish (Darkroom/ Interscope) 25 (11)
38 54 BIG ENERGY , Latto (Streamcut/ RCA) 13 (38)
39 49 MEET ME AT OUR SPOT , THE ANXIETY: WILLOW & Tyler Cole (Roc Nation/ MSFTSMusic) 19 (21)
40 55 ONE MISSISSIPPI , Kane Brown (RCA Nashville) 17 (40)"
"45 16 TOO EASY , Gunna & Future (YSL/ 300/ Atlantic) 12 (16)
62 23 THOUGHT I WAS PLAYING , Gunna & 21 Savage (YSL/ 300) 2 (23)
66 22 TAKE MY BREATH , the Weeknd (XO/ Republic) 18 (6)
67 28 25K JACKET , Gunna featuring Lil Baby (YSL/ 300) 2 (28)
75 32 OUT OF TIME , the Weeknd (XO/ Republic) 2 (32)
80 31 IS THERE SOMEONE ELSE? , the Weeknd (XO/ Republic) 2 (31)
87 29 GASOLINE , the Weeknd (XO/ Republic) 2 (29)
— 39 HOW DO I MAKE YOU LOVE ME? , the Weeknd (XO/ Republic) 1 (39)"
"41 50 IF I DIDN’T LOVE YOU , Jason Aldean & Carrie Underwood (Broken Bow/ Macon/ Capitol Nashville) 23 (15)
42 57 SAND IN MY BOOTS , Morgan Wallen (Big Loud) 27 (32)
43 66 THE FAMILY MADRIGAL , Stephanie Beatriz, Olga Merediz & Encanto Cast (Walt Disney) 3 (43)
44 71 DOS ORUGUITAS , Sebastian Yatra (Walt Disney) 3 (44)
46 48 THINKING ‘BOUT YOU , Dustin Lynch featuring Lauren Alaina or MacKenzie Porter (Broken Bow) 23 (30)
47 51 BROADWAY GIRLS , Lil Durk featuring Morgan Wallen (Alamo/ Sony Music) 5 (14)
48 67 ENEMY , Imagine Dragons X JID (Kidinakorner/ Warner Chappell/ Interscope) 9 (48)
49 D EAZY , the Game & Kanye West (100 Entertainment) 1 (49)
50 58 WAY 2 SEXY , Drake featuring Future & Young Thug (OVO/ Republic) 20 (1) 1 WEEK AT #1"
"24 P POWER , Gunna featuring Drake (YSL/ 300)
49 EAZY , the Game & Kanye West (100 Entertainment)
58 COLD DECEMBER , Rod Wave (Alamo)
61 BRING THE HOOK , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
71 IFFY , Chris Brown (RCA/ CBE)
79 NEVER SAY NEVER , Cole Swindell | Lainey Wilson (Warner Nashville)
82 FISH SCALE , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
90 SURROUND SOUND , JID featuring 21 Savage & Baby Tate (Dreamville/ Interscope/ Spillage Village)
93 re NEVER WANTED TO BE THAT GIRL , Carly Pearce & Ashley McBryde (Big Machine) 2 (93)
94 ALL OF YOU , Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma & Encanto Cast (Walt Disney)
96 re SAME BOAT , Zac Brown Band (BBR) 17 (48)
97 re NO LOVE , Summer Walker & SZA (LVRN/ Interscope) 10 (13)
98 re AA , Walker Hayes (Monument) 2 (87)
100 re BADDEST , Yung Bleu, Chris Brown & 2 Chainz (Vandross/ Empire) 19 (56)"
"TW LW TITLE ARTIST (LABEL) WKEES PEAK (#1)
1 2 WE DON’T TALK ABOUT BRUNO , Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast (Walt Disney) 5 (2) (1 WEEK AT #1)
2 1 EASY ON ME , Adele (Columbia) 16 (1) (10 WEEKS AT #1)
3 3 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 54 (3)
4 4 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 29 (1) (7 WEEKS AT #1)
5 5 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 12 (5)
6 6 SHIVERS , Ed Sheeran (Asylum) 20 (4)
7 7 PUSHIN P , Gunna & Future featuring Young Thug (YSL/ 300) 3 (7)
8 8 abcdefu , GAYLE (Atlantic) 10 (8)
9 10 SURFACE PRESSURE , Jessica Darrow (Walt Disney) 5 (9)
10 9 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 21 (7)"
"11 11 NEED TO KNOW , Doja Cat (Kemosabe/ RCA) 33 (8)
12 12 BAD HABITS , Ed Sheeran (Asylum) 31 (2)
13 14 GHOST , Justin Bieber (Def Jam) 18 (13)
14 13 INDUSTRY BABY , Lil Nas X & Jack Harlow (Columbia) 27 (1) (1 WEEK AT #1)
15 15 SMOKIN OUT THE WINDOW , Silk Sonic (Bruno Mars & Anderson.Paak) (Aftermath/ Atlantic) 12 (5)
16 17 HRS AND HRS , Muni Long (Supergiant) 5 (16)
17 16 LEVITATING , Dua Lipa (Warner) 64 (2)
18 19 THAT’S WHAT I WANT , Lil Nas X (Columbia) 19 (10)
19 20 SAVE YOUR TEARS , the Weeknd & Ariana Grande (XO/ Republic) 56 (1) (2 WEEKS AT #1)
20 43 THE FAMILY MADRIGAL , Stephanie Beatriz, Olga Merediz & Encanto Cast (Walt Disney) 4 (20)"
"21 18 OH MY GOD , Adele (Columbia) 10 (5)
22 25 BUY DIRT , Jordan Davis featuring Luke Bryan (RCA Nashville) 25 (22)
23 22 ONE RIGHT NOW , Post Malone & the Weeknd (Republic) 12 (6)
24 26 BETTER DAYS , NEIKED X Mae Muller X Polo G (Neiked Collective) 15 (23)
25 21 good 4 u , Olivia Rodrigo (Interscope/ Geffen) 37 (1) (1 WEEK AT #1)
26 27 LOVE NWANTITI (AH AH AH) , CKay (Chocolate City/ Warner ) 19 (26)
27 31 WHAT ELSE CAN I DO? , Diane Guerrero & Stephanie Beatriz (Walt Disney) 4 (27)
28 33 YOU SHOULD PROBABLY LEAVE , Chris Stapleton (Mercury Nashville) 30 (28)
29 32 FANCY LIKE , Walker Hayes (Monument) 32 (3)
30 30 FINGERS CROSSED , Lauren Spencer-Smith (Supergiant) 4 (19)"
"31 28 I HATE U , SZA (Top Dawg/ RCA) 8 (7)
32 36 KNIFE TALK , Drake featuring 21 Savage & Project Pat (OVO/ Republic) 21 (4)
33 35 YOU RIGHT , Doja Cat & the Weeknd (Kemosabe/ RCA) 30 (11)
34 34 ESSENCE , Wizkid featuring Justin Bieber & Tems (Starboy/ RCA) 29 (9)
35 29 KISS ME MORE , Doja Cat featuring SZA (Kemosabe/ RCA) 41 (3)
36 44 DOS ORUGUITAS , Sebastian Yatra (Walt Disney) 4 (36)
37 23 SACRIFICE , the Weeknd (XO/ Republic) 3 (11)
38 58 COLD DECEMBER , Rod Wave (Alamo) 2 (38)
39 38 BIG ENERGY , Latto (Streamcut/ RCA) 14 (38)
40 39 MEET ME AT OUR SPOT , THE ANXIETY: WILLOW & Tyler Cole (Roc Nation/ MSFTSMusic) 20 (21)"
"47 37 HAPPIER THAN EVER , Billie Eilish (Darkroom/ Interscope) 26 (11)
49 40 ONE MISSISSIPPI , Kane Brown (RCA Nashville) 18 (40)
52 24 P POWER , Gunna featuring Drake (YSL/ 300) 2 (24)"
"41 41 IF I DIDN’T LOVE YOU , Jason Aldean & Carrie Underwood (Broken Bow/ Macon/ Capitol Nashville) 24 (15)
42 D LIGHT SWITCH , Charlie Puth (Atlantic) 1 (42)
44 46 THINKING ‘BOUT YOU , Dustin Lynch featuring Lauren Alaina or MacKenzie Porter (Broken Bow) 24 (30)
45 48 ENEMY , Imagine Dragons X JID (Kidinakorner/ Warner Chappell/ Interscope) 10 (45)
46 52 WOMAN , Doja Cat (Kemosabe/ RCA) 26 (46)
48 65 WAITING ON A MIRACLE , Stephanie Beatriz (Walt Disney) 4 (48)
50 55 TIL YOU CAN’T , Cody Johnson (Warner Music Nashville) 16 (50)"
"42 LIGHT SWITCH , Charlie Puth (Atlantic)
58 NO SWITCH , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
60 BRING IT ON , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
72 FLOSSIN’ , Internet Money featuring YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
73 PROUD , Key Glock (Paper Route Empire)
74 KNOW LIKE I KNOW , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
81 re I LOVE YOU SO , the Walters (Warner) 2 (81)
86 2HOO , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
87 LONG LIVE , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
89 DIS & THAT , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
90 re ME OR SUM , Nardo Wick, Lil Baby & Future (Flawless/ RCA) 3 (86)
91 BEAUTIFUL LIES , Yung Bleu & Kehlani (Vandross/ Empire)
94 re HOME SWEET , Russell Dickerson (Triple Tigers) 2 (90)
96 re COME BACK AS A COUNTRY BOY , Blake Shelton (Warner Nashville) 2 (91)
97 SMOKE ONE , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
99 re I AM WOMAN , Emmy Meli (Disruptor/ Arista) 4 (74)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 WE DON’T TALK ABOUT BRUNO , Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast (Walt Disney) 6 (2) (2 WEEKS AT #1)
2 2 EASY ON ME , Adele (Columbia) 17 (1) (10 WEEKS AT #1)
3 3 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 55 (3)
4 4 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 30 (1) (7 WEEKS AT #1)
5 5 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 13 (5)
6 8 abcdefu , GAYLE (Atlantic) 11 (6)
7 6 SHIVERS , Ed Sheeran (Asylum) 21 (4)
8 9 SURFACE PRESSURE , Jessica Darrow (Walt Disney) 6 (8)
9 7 PUSHIN P , Gunna & Future featuring Young Thug (YSL/ 300) 4 (7)
10 11 NEED TO KNOW , Doja Cat (Kemosabe/ RCA) 34 (8)"
"11 10 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 22 (7)
12 13 GHOST , Justin Bieber (Def Jam) 19 (12)
13 12 BAD HABITS , Ed Sheeran (Asylum) 32 (2)
14 14 INDUSTRY BABY , Lil Nas X & Jack Harlow (Columbia) 28 (1) (1 WEEK AT #1)
15 18 THAT’S WHAT I WANT , Lil Nas X (Columbia) 20 (10)
16 15 SMOKIN OUT THE WINDOW , Silk Sonic (Bruno Mars & Anderson.Paak) (Aftermath/ Atlantic) 13 (5)
17 17 LEVITATING , Dua Lipa (Warner) 65 (2)
18 16 HRS AND HRS , Muni Long (Supergiant) 6 (16)
19 19 SAVE YOUR TEARS , the Weeknd & Ariana Grande (XO/ Republic) 57 (1) (2 WEEKS AT #1)
20 20 THE FAMILY MADRIGAL , Stephanie Beatriz, Olga Merediz & Encanto Cast (Walt Disney) 5 (20)"
"21 21 OH MY GOD , Adele (Columbia) 11 (5)
22 23 ONE RIGHT NOW , Post Malone & the Weeknd (Republic) 13 (6)
23 25 good 4 u , Olivia Rodrigo (Interscope/ Geffen) 38 (1) (1 WEEK AT #1)
24 22 BUY DIRT , Jordan Davis featuring Luke Bryan (RCA Nashville) 26 (22)
25 24 BETTER DAYS , NEIKED X Mae Muller X Polo G (Neiked Collective) 16 (23)
26 31 I HATE U , SZA (Top Dawg/ RCA) 9 (7)
27 32 KNIFE TALK , Drake featuring 21 Savage & Project Pat (OVO/ Republic) 22 (4)
28 28 YOU SHOULD PROBABLY LEAVE , Chris Stapleton (Mercury Nashville) 31 (28)
29 29 FANCY LIKE , Walker Hayes (Monument) 33 (3)
30 26 LOVE NWANTITI (AH AH AH) , CKay (Chocolate City/ Warner ) 20 (26)"
"31 27 WHAT ELSE CAN I DO? , Diane Guerrero & Stephanie Beatriz (Walt Disney) 5 (27)
32 30 FINGERS CROSSED , Lauren Spencer-Smith (Supergiant) 5 (19)
33 34 ESSENCE , Wizkid featuring Justin Bieber & Tems (Starboy/ RCA) 30 (9)
34 39 BIG ENERGY , Latto (Streamcut/ RCA) 15 (34)
35 35 KISS ME MORE , Doja Cat featuring SZA (Kemosabe/ RCA) 42 (3)
36 33 YOU RIGHT , Doja Cat & the Weeknd (Kemosabe/ RCA) 31 (11)
37 46 WOMAN , Doja Cat (Kemosabe/ RCA) 27 (37)
38 36 DOS ORUGUITAS , Sebastian Yatra (Walt Disney) 5 (36)
39 43 SAND IN MY BOOTS , Morgan Wallen (Big Loud) 29 (32)
40 37 SACRIFICE , the Weeknd (XO/ Republic) 4 (11)"
"41 40 MEET ME AT OUR SPOT , THE ANXIETY: WILLOW & Tyler Cole (Roc Nation/ MSFTSMusic) 21 (21)
62 38 COLD DECEMBER , Rod Wave (Alamo) 3 (38)"
"43 45 ENEMY , Imagine Dragons X JID (Kidinakorner/ Warner Chappell/ Interscope) 11 (43)
44 44 THINKING ‘BOUT YOU , Dustin Lynch featuring Lauren Alaina or MacKenzie Porter (Broken Bow) 25 (30)
45 50 TIL YOU CAN’T , Cody Johnson (Warner Music Nashville) 17 (45)
46 53 FREEDOM WAS A HIGHWAY , Jimmie Allen & Brad Paisley (Stoney Creek) 17 (45)
47 49 ONE MISSISSIPPI , Kane Brown (RCA Nashville) 19 (40)
48 51 TO BE LOVED BY YOU , Parker McCollum (MCA Nashville) 10 (48)"
"51 RUMORS , Gucci Mane featuring Lil Durk (Atlantic/ 1017)
57 HIGH , the Chainsmokers (Disruptor/ Columbia)
72 JOHNNY P’S CADDY , Benny the Butcher & J. Cole (Griselda/ Empire)
79 PERU , Fireboy DML & Ed Sheeran (YBNL Nation/ Empire)
81 re GET INTO IT (YUH) , Doja Cat (Kemosabe/ RCA) 14 (68)
82 IF I WAS A COWBOY , Miranda Lambert (RCA Nashville)
86 SHOTTA FLOW 6 , NLE Choppa (Warner)
89 vice city , XXXTENTACION (Bad Vibes Forever/ Columbia)
90 re FAIR TRADE , Drake featuring Travis Scott (OVO/ Republic) 16 (3)
91 NUMB LITTLE BUG , Em Beihold (Moon Projects/ Republic)
93 re FLOWER SHOPS , ERNEST featuring Morgan Wallen (Big Loud) 2 (68)
94 INFINITY , Jaymes Young (Atlantic)
95 THE MOTTO , Tiesto & Ava Max (Musical Freedom/ Atlantic)
97 MEGAN’S PIANO , Megan Thee Stallion (1501 Certified/ 300)
100 COLOMBIA, MI ENCANTO , Carlos Vives (Walt Disney)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 WE DON’T TALK ABOUT BRUNO , Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast (Walt Disney) 7 (2) (3 WEEKS AT #1)
2 D DO WE HAVE A PROBLEM? , Nicki Minaj X Lil Baby (Republic) 1 (2)
3 2 EASY ON ME , Adele (Columbia) 18 (1) (10 WEEKS AT #1)
4 3 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 56 (3)
5 4 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 31 (1) (7 WEEKS AT #1)
6 5 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 14 (5)
7 6 abcdefu , GAYLE (Atlantic) 12 (6)
8 7 SHIVERS , Ed Sheeran (Asylum) 22 (4)
9 12 GHOST , Justin Bieber (Def Jam) 20 (9)
10 8 SURFACE PRESSURE , Jessica Darrow (Walt Disney) 7 (8)"
"11 9 PUSHIN P , Gunna & Future featuring Young Thug (YSL/ 300) 5 (7)
12 15 THAT’S WHAT I WANT , Lil Nas X (Columbia) 21 (10)
13 10 NEED TO KNOW , Doja Cat (Kemosabe/ RCA) 35 (8)
14 11 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 23 (7)
15 13 BAD HABITS , Ed Sheeran (Asylum) 33 (2)
16 14 INDUSTRY BABY , Lil Nas X & Jack Harlow (Columbia) 29 (1) (1 WEEK AT #1)
17 17 LEVITATING , Dua Lipa (Warner) 66 (2)
18 19 SAVE YOUR TEARS , the Weeknd & Ariana Grande (XO/ Republic) 58 (1) (2 WEEKS AT #1)
19 18 HRS AND HRS , Muni Long (Supergiant) 7 (16)
20 20 THE FAMILY MADRIGAL , Stephanie Beatriz, Olga Merediz & Encanto Cast (Walt Disney) 6 (20)"
"21 22 ONE RIGHT NOW , Post Malone & the Weeknd (Republic) 14 (6)
22 16 SMOKIN OUT THE WINDOW , Silk Sonic (Bruno Mars & Anderson.Paak) (Aftermath/ Atlantic) 14 (5)
23 21 OH MY GOD , Adele (Columbia) 12 (5)
24 26 I HATE U , SZA (Top Dawg/ RCA) 10 (7)
25 23 good 4 u , Olivia Rodrigo (Interscope/ Geffen) 39 (1) (1 WEEK AT #1)
26 30 LOVE NWANTITI (AH AH AH) , CKay (Chocolate City/ Warner ) 21 (26)
27 27 KNIFE TALK , Drake featuring 21 Savage & Project Pat (OVO/ Republic) 23 (4)
28 34 BIG ENERGY , Latto (Streamcut/ RCA) 16 (28)
29 37 WOMAN , Doja Cat (Kemosabe/ RCA) 28 (29)
30 28 YOU SHOULD PROBABLY LEAVE , Chris Stapleton (Mercury Nashville) 32 (28)"
"31 43 ENEMY , Imagine Dragons X JID (Kidinakorner/ Warner Chappell/ Interscope) 12 (31)
32 25 BETTER DAYS , NEIKED X Mae Muller X Polo G (Neiked Collective) 16 (23)
33 31 WHAT ELSE CAN I DO? , Diane Guerrero & Stephanie Beatriz (Walt Disney) 6 (27)
34 32 FINGERS CROSSED , Lauren Spencer-Smith (Supergiant) 6 (19)
35 24 BUY DIRT , Jordan Davis featuring Luke Bryan (RCA Nashville) 27 (22)
36 29 FANCY LIKE , Walker Hayes (Monument) 34 (3)
37 36 YOU RIGHT , Doja Cat & the Weeknd (Kemosabe/ RCA) 32 (11)
38 39 SAND IN MY BOOTS , Morgan Wallen (Big Loud) 30 (32)
39 41 MEET ME AT OUR SPOT , THE ANXIETY: WILLOW & Tyler Cole (Roc Nation/ MSFTSMusic) 22 (21)
40 D DON’T PLAY THAT , King Von & 21 Savage (Only the Family/ Empire) 1 (40)"
"41 38 DOS ORUGUITAS , Sebastian Yatra (Walt Disney) 6 (36)
42 33 ESSENCE , Wizkid featuring Justin Bieber & Tems (Starboy/ RCA) 31 (9)
44 35 KISS ME MORE , Doja Cat featuring SZA (Kemosabe/ RCA) 43 (3)
46 40 SACRIFICE , the Weeknd (XO/ Republic) 5 (11)"
"43 D CIGARETTES , Juice WRLD (Grade A/ Interscope) 1 (43)
45 46 FREEDOM WAS A HIGHWAY , Jimmie Allen & Brad Paisley (Stoney Creek) 18 (45)
48 48 TO BE LOVED BY YOU , Parker McCollum (MCA Nashville) 11 (48)
49 49 LIGHT SWITCH , Charlie Puth (Atlantic) 3 (42)"
"2 DO WE HAVE A PROBLEM? , Nicki Minaj X Lil Baby (Republic)
40 DON’T PLAY THAT , King Von & 21 Savage (Only the Family/ Empire)
43 CIGARETTES , Juice WRLD (Grade A/ Interscope)
52 SHE’S ALL I WANNA BE , Tate McRae (RCA)
73 SCARED MONEY , YG featuring J. Cole & Moneybagg Yo (Def Jam/ 4Hunnid)
77 emo girl , Machine Gun Kelly & WILLOW (Bad Boy/ Interscope)
78 BLACK SUMMER , Red Hot Chili Peppers (Warner Bros.)
87 DOJA , $NOT & A$AP Rocky (300 Entertainment)
88 HATE OUR LOVE , Queen Naija & Big Sean (Capitol)
97 WHEN I’M GONE , Alesso / Katy Perry (10:22 PM Records)
100 re MOTH TO A FLAME , Swedish House Mafia & the Weeknd (Republic) 8 (27)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK #1
1 1 WE DON’T TALK ABOUT BRUNO , Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast (Walt Disney) 8 (1) (4 WEEKS AT #1)
2 4 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 57 (2)
3 3 EASY ON ME , Adele (Columbia) 19 (1) (10 WEEKS AT #1)
4 7 abcdefu , GAYLE (Atlantic) 13 (4)
5 5 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 32 (1) (7 WEEKS AT #1)
6 6 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 15 (5)
7 8 SHIVERS , Ed Sheeran (Asylum) 23 (4)
8 9 GHOST , Justin Bieber (Def Jam) 21 (8)
9 12 THAT’S WHAT I WANT , Lil Nas X (Columbia) 22 (9)
10 11 PUSHIN P , Gunna & Future featuring Young Thug (YSL/ 300) 6 (7)"
"11 10 SURFACE PRESSURE , Jessica Darrow (Walt Disney) 8 (8)
12 14 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 24 (7)
13 13 NEED TO KNOW , Doja Cat (Kemosabe/ RCA) 36 (8)
14 15 BAD HABITS , Ed Sheeran (Asylum) 34 (2)
15 D MAMIII , Becky G X Karol G (Kemosabe/ RCA/ Sony Latin) 1 (15)
16 17 LEVITATING , Dua Lipa (Warner) 67 (2)
17 16 INDUSTRY BABY , Lil Nas X & Jack Harlow (Columbia) 30 (1) (1 WEEK AT #1)
18 18 SAVE YOUR TEARS , the Weeknd & Ariana Grande (XO/ Republic) 59 (1) 2 WEEKS AT #1
19 19 HRS AND HRS , Muni Long (Supergiant) 8 (16)
20 D BUSSIN , Nicki Minaj X Lil Baby (Republic) 1 (20)"
"21 D THE JOKER AND THE QUEEN , Ed Sheeran featuring Taylor Swift (Asylum/ Atlantic) 1 (21)
22 21 ONE RIGHT NOW , Post Malone & the Weeknd (Republic) 15 (6)
23 re STILL D.R.E. , Dr. Dre featuring Snoop Dogg (Aftermath/ Interscope) 6 (23)
24 20 THE FAMILY MADRIGAL , Stephanie Beatriz, Olga Merediz & Encanto Cast (Walt Disney) 7 (20)
25 28 BIG ENERGY , Latto (Streamcut/ RCA) 17 (25)
26 29 WOMAN , Doja Cat (Kemosabe/ RCA) 29 (26)
27 31 ENEMY , Imagine Dragons X JID (Kidinakorner/ Warner Chappell/ Interscope) 13 (27)
28 24 I HATE U , SZA (Top Dawg/ RCA) 11 (7)
29 23 OH MY GOD , Adele (Columbia) 13 (5)
30 25 good 4 u , Olivia Rodrigo (Interscope/ Geffen) 40 (1) (1 WEEK AT #1)"
"31 27 KNIFE TALK , Drake featuring 21 Savage & Project Pat (OVO/ Republic) 24 (4)
32 2 DO WE HAVE A PROBLEM? , Nicki Minaj X Lil Baby (Republic) 2 (2)
33 47 TIL YOU CAN’T , Cody Johnson (Warner Music Nashville) 19 (33)
34 D WORST DAY , Future (Epic/ Freebandz) 1 (34)
35 22 SMOKIN OUT THE WINDOW , Silk Sonic (Bruno Mars & Anderson.Paak) (Aftermath/ Atlantic) 15 (5)
36 26 LOVE NWANTITI (AH AH AH) , CKay (Chocolate City/ Warner ) 22 (26)
37 re THE NEXT EPISODE , Dr. Dre featuring Snoop Dogg (Aftermath/ Interscope) 21 (23)
38 38 SAND IN MY BOOTS , Morgan Wallen (Big Loud) 31 (32)
39 35 BUY DIRT , Jordan Davis featuring Luke Bryan (RCA Nashville) 28 (22)
40 re LOSE YOURSELF , Eminem (Shady/ Interscope) 24 (1) (12 WEEKS AT #1)"
"41 36 FANCY LIKE , Walker Hayes (Monument) 35 (3)
42 33 WHAT ELSE CAN I DO? , Diane Guerrero & Stephanie Beatriz (Walt Disney) 7 (27)
43 39 MEET ME AT OUR SPOT , THE ANXIETY: WILLOW & Tyler Cole (Roc Nation/ MSFTSMusic) 23 (21)
44 30 YOU SHOULD PROBABLY LEAVE , Chris Stapleton (Mercury Nashville) 33 (28)
45 37 YOU RIGHT , Doja Cat & the Weeknd (Kemosabe/ RCA) 33 (11)
49 34 FINGERS CROSSED , Lauren Spencer-Smith (Supergiant) 7 (19)
52 32 BETTER DAYS , NEIKED X Mae Muller X Polo G (Neiked Collective) 18 (23)
68 40 DON’T PLAY THAT , King Von & 21 Savage (Only the Family/ Empire) 2 (40)"
"46 D CITY OF GODS , Fivio Foreign, Kanye West & Alicia Keys (Rich Fish/ Columbia) 1 (46)
48 49 LIGHT SWITCH , Charlie Puth (Atlantic) 4 (42)"
"15 MAMIII , Becky G X Karol G (Kemosabe/ RCA/ Sony Latin)
20 BUSSIN , Nicki Minaj X Lil Baby (Republic)
21 THE JOKER AND THE QUEEN , Ed Sheeran featuring Taylor Swift (Asylum/ Atlantic)
23 re STILL D.R.E. , Dr. Dre featuring Snoop Dogg (Aftermath/ Interscope) 6 (23)
34 WORST DAY , Future (Epic/ Freebandz)
37 re THE NEXT EPISODE , Dr. Dre featuring Snoop Dogg (Aftermath/ Interscope) 21 (23)
40 re LOSE YOURSELF , Eminem (Shady/ Interscope) 24 (1) (12 WEEKS AT #1)
46 CITY OF GODS , Fivio Foreign, Kanye West & Alicia Keys (Rich Fish/ Columbia)
73 BOYFRIEND , Dove Cameron (Disruptor/ Columbia)
83 GOOD MORNING GORGEOUS , Mary J. Blige (300/ Mary Jane Productions)
89 CLOSER , Saweetie featuring H.E.R. (Warner/ Artistry)
95 STAY ALIVE , Jung Kook (Big Hit Entertainment)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
